date,sentiment_score,sentiment_label,simulated_headline
2023-06-02,0.204,Neutral,Trading sideways with no clear direction.
2023-06-03,-0.124,Neutral,Low volatility day ahead of fed meeting.
2023-06-04,0.149,Neutral,Sideways trading continues throughout the session.
2023-06-05,-0.875,Negative,Major exchange hack sparks panic selling.
2023-06-06,1.0,Positive,Positive regulatory news sparks a rally.
2023-06-07,-0.514,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-06-08,0.085,Neutral,Low volatility day ahead of fed meeting.
2023-06-09,-0.102,Neutral,Low volatility day ahead of fed meeting.
2023-06-10,-0.402,Negative,Investors fleeing risk-on assets.
2023-06-11,0.175,Neutral,Sideways trading continues throughout the session.
2023-06-12,-0.033,Neutral,Market participants remain undecided.
2023-06-13,0.009,Neutral,Low volatility day ahead of fed meeting.
2023-06-14,-0.391,Negative,Major exchange hack sparks panic selling.
2023-06-15,0.209,Neutral,Low volatility day ahead of fed meeting.
2023-06-16,0.29,Neutral,Sideways trading continues throughout the session.
2023-06-17,0.084,Neutral,Market participants remain undecided.
2023-06-18,-0.145,Neutral,Low volatility day ahead of fed meeting.
2023-06-19,0.362,Positive,Market shows strong resilience.
2023-06-20,0.796,Positive,Institutional adoption continues to grow.
2023-06-21,0.705,Positive,Record high inflows seen in crypto funds.
2023-06-22,0.086,Neutral,Market consolidating around key levels.
2023-06-23,0.523,Positive,Record high inflows seen in crypto funds.
2023-06-24,-0.233,Neutral,Trading sideways with no clear direction.
2023-06-25,0.113,Neutral,Market participants remain undecided.
2023-06-26,0.063,Neutral,Market participants remain undecided.
2023-06-27,0.227,Neutral,Market consolidating around key levels.
2023-06-28,-0.291,Neutral,Sideways trading continues throughout the session.
2023-06-29,0.061,Neutral,Sideways trading continues throughout the session.
2023-06-30,-0.176,Neutral,Sideways trading continues throughout the session.
2023-07-01,-0.087,Neutral,Low volatility day ahead of fed meeting.
2023-07-02,-0.165,Neutral,Low volatility day ahead of fed meeting.
2023-07-03,0.271,Neutral,Trading sideways with no clear direction.
2023-07-04,-0.292,Neutral,Trading sideways with no clear direction.
2023-07-05,-0.276,Neutral,Low volatility day ahead of fed meeting.
2023-07-06,-0.291,Neutral,Market participants remain undecided.
2023-07-07,0.422,Positive,Bulls taking control of the market.
2023-07-08,0.159,Neutral,Trading sideways with no clear direction.
2023-07-09,-0.03,Neutral,Low volatility day ahead of fed meeting.
2023-07-10,-0.0,Neutral,Trading sideways with no clear direction.
2023-07-11,0.231,Neutral,Market participants remain undecided.
2023-07-12,-0.116,Neutral,Sideways trading continues throughout the session.
2023-07-13,0.661,Positive,Market shows strong resilience.
2023-07-14,-0.692,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-07-15,-0.094,Neutral,Low volatility day ahead of fed meeting.
2023-07-16,-0.22,Neutral,Market consolidating around key levels.
2023-07-17,-0.001,Neutral,Market participants remain undecided.
2023-07-18,-0.009,Neutral,Trading sideways with no clear direction.
2023-07-19,-0.113,Neutral,Market consolidating around key levels.
2023-07-20,-0.121,Neutral,Market participants remain undecided.
2023-07-21,-0.146,Neutral,Sideways trading continues throughout the session.
2023-07-22,0.139,Neutral,Low volatility day ahead of fed meeting.
2023-07-23,0.122,Neutral,Market participants remain undecided.
2023-07-24,-0.37,Negative,Major exchange hack sparks panic selling.
2023-07-25,0.077,Neutral,Market consolidating around key levels.
2023-07-26,-0.124,Neutral,Trading sideways with no clear direction.
2023-07-27,-0.21,Neutral,Trading sideways with no clear direction.
2023-07-28,-0.06,Neutral,Market participants remain undecided.
2023-07-29,-0.029,Neutral,Market consolidating around key levels.
2023-07-30,-0.117,Neutral,Sideways trading continues throughout the session.
2023-07-31,0.114,Neutral,Trading sideways with no clear direction.
2023-08-01,0.218,Neutral,Market consolidating around key levels.
2023-08-02,-0.262,Neutral,Sideways trading continues throughout the session.
2023-08-03,-0.03,Neutral,Trading sideways with no clear direction.
2023-08-04,0.114,Neutral,Sideways trading continues throughout the session.
2023-08-05,-0.015,Neutral,Sideways trading continues throughout the session.
2023-08-06,0.015,Neutral,Trading sideways with no clear direction.
2023-08-07,0.13,Neutral,Sideways trading continues throughout the session.
2023-08-08,0.111,Neutral,Low volatility day ahead of fed meeting.
2023-08-09,-0.098,Neutral,Sideways trading continues throughout the session.
2023-08-10,-0.026,Neutral,Sideways trading continues throughout the session.
2023-08-11,0.138,Neutral,Market participants remain undecided.
2023-08-12,0.177,Neutral,Trading sideways with no clear direction.
2023-08-13,-0.193,Neutral,Sideways trading continues throughout the session.
2023-08-14,0.023,Neutral,Low volatility day ahead of fed meeting.
2023-08-15,-0.233,Neutral,Low volatility day ahead of fed meeting.
2023-08-16,-0.097,Neutral,Market participants remain undecided.
2023-08-17,-0.849,Negative,Investors fleeing risk-on assets.
2023-08-18,-0.394,Negative,Investors fleeing risk-on assets.
2023-08-19,-0.114,Neutral,Trading sideways with no clear direction.
2023-08-20,0.004,Neutral,Market consolidating around key levels.
2023-08-21,-0.092,Neutral,Market consolidating around key levels.
2023-08-22,-0.113,Neutral,Market consolidating around key levels.
2023-08-23,0.026,Neutral,Trading sideways with no clear direction.
2023-08-24,-0.312,Negative,Bears dominating as support levels break.
2023-08-25,-0.207,Neutral,Low volatility day ahead of fed meeting.
2023-08-26,0.094,Neutral,Sideways trading continues throughout the session.
2023-08-27,-0.007,Neutral,Trading sideways with no clear direction.
2023-08-28,0.087,Neutral,Low volatility day ahead of fed meeting.
2023-08-29,0.748,Positive,Record high inflows seen in crypto funds.
2023-08-30,-0.198,Neutral,Sideways trading continues throughout the session.
2023-08-31,-0.651,Negative,Bears dominating as support levels break.
2023-09-01,0.013,Neutral,Market consolidating around key levels.
2023-09-02,0.183,Neutral,Trading sideways with no clear direction.
2023-09-03,0.099,Neutral,Market consolidating around key levels.
2023-09-04,-0.056,Neutral,Market consolidating around key levels.
2023-09-05,-0.126,Neutral,Sideways trading continues throughout the session.
2023-09-06,0.011,Neutral,Market participants remain undecided.
2023-09-07,0.207,Neutral,Sideways trading continues throughout the session.
2023-09-08,-0.124,Neutral,Sideways trading continues throughout the session.
2023-09-09,0.111,Neutral,Trading sideways with no clear direction.
2023-09-10,-0.007,Neutral,Trading sideways with no clear direction.
2023-09-11,-0.451,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-09-12,0.206,Neutral,Sideways trading continues throughout the session.
2023-09-13,0.303,Positive,Institutional adoption continues to grow.
2023-09-14,0.023,Neutral,Market participants remain undecided.
2023-09-15,0.112,Neutral,Trading sideways with no clear direction.
2023-09-16,0.145,Neutral,Market participants remain undecided.
2023-09-17,0.05,Neutral,Sideways trading continues throughout the session.
2023-09-18,0.121,Neutral,Sideways trading continues throughout the session.
2023-09-19,0.188,Neutral,Low volatility day ahead of fed meeting.
2023-09-20,-0.053,Neutral,Sideways trading continues throughout the session.
2023-09-21,-0.275,Neutral,Market participants remain undecided.
2023-09-22,0.012,Neutral,Sideways trading continues throughout the session.
2023-09-23,-0.061,Neutral,Market consolidating around key levels.
2023-09-24,-0.285,Neutral,Market consolidating around key levels.
2023-09-25,0.072,Neutral,Market participants remain undecided.
2023-09-26,0.025,Neutral,Trading sideways with no clear direction.
2023-09-27,-0.038,Neutral,Market participants remain undecided.
2023-09-28,0.331,Positive,Bulls taking control of the market.
2023-09-29,0.06,Neutral,Sideways trading continues throughout the session.
2023-09-30,-0.096,Neutral,Market consolidating around key levels.
2023-10-01,0.487,Positive,Bulls taking control of the market.
2023-10-02,-0.377,Negative,Fears of regulatory crackdown loom.
2023-10-03,0.087,Neutral,Sideways trading continues throughout the session.
2023-10-04,0.206,Neutral,Low volatility day ahead of fed meeting.
2023-10-05,0.001,Neutral,Trading sideways with no clear direction.
2023-10-06,0.094,Neutral,Trading sideways with no clear direction.
2023-10-07,-0.174,Neutral,Low volatility day ahead of fed meeting.
2023-10-08,-0.043,Neutral,Market consolidating around key levels.
2023-10-09,-0.244,Neutral,Market consolidating around key levels.
2023-10-10,-0.081,Neutral,Trading sideways with no clear direction.
2023-10-11,-0.355,Negative,Investors fleeing risk-on assets.
2023-10-12,0.018,Neutral,Market consolidating around key levels.
2023-10-13,-0.082,Neutral,Market participants remain undecided.
2023-10-14,0.12,Neutral,Trading sideways with no clear direction.
2023-10-15,0.038,Neutral,Market consolidating around key levels.
2023-10-16,0.737,Positive,Institutional adoption continues to grow.
2023-10-17,0.114,Neutral,Market participants remain undecided.
2023-10-18,0.076,Neutral,Trading sideways with no clear direction.
2023-10-19,0.071,Neutral,Market participants remain undecided.
2023-10-20,0.51,Positive,Positive regulatory news sparks a rally.
2023-10-21,0.225,Neutral,Low volatility day ahead of fed meeting.
2023-10-22,0.128,Neutral,Low volatility day ahead of fed meeting.
2023-10-23,1.0,Positive,Market shows strong resilience.
2023-10-24,0.475,Positive,Positive regulatory news sparks a rally.
2023-10-25,0.069,Neutral,Trading sideways with no clear direction.
2023-10-26,-0.03,Neutral,Market consolidating around key levels.
2023-10-27,0.016,Neutral,Trading sideways with no clear direction.
2023-10-28,0.028,Neutral,Market participants remain undecided.
2023-10-29,0.097,Neutral,Market consolidating around key levels.
2023-10-30,0.045,Neutral,Low volatility day ahead of fed meeting.
2023-10-31,0.145,Neutral,Trading sideways with no clear direction.
2023-11-01,0.315,Positive,Market shows strong resilience.
2023-11-02,-0.347,Negative,Fears of regulatory crackdown loom.
2023-11-03,-0.056,Neutral,Market consolidating around key levels.
2023-11-04,-0.013,Neutral,Sideways trading continues throughout the session.
2023-11-05,0.161,Neutral,Sideways trading continues throughout the session.
2023-11-06,0.209,Neutral,Sideways trading continues throughout the session.
2023-11-07,0.254,Neutral,Market participants remain undecided.
2023-11-08,0.187,Neutral,Low volatility day ahead of fed meeting.
2023-11-09,0.58,Positive,Record high inflows seen in crypto funds.
2023-11-10,0.316,Positive,Record high inflows seen in crypto funds.
2023-11-11,-0.186,Neutral,Low volatility day ahead of fed meeting.
2023-11-12,-0.166,Neutral,Market participants remain undecided.
2023-11-13,-0.211,Neutral,Trading sideways with no clear direction.
2023-11-14,-0.456,Negative,Investors fleeing risk-on assets.
2023-11-15,1.0,Positive,Institutional adoption continues to grow.
2023-11-16,-0.647,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-11-17,0.172,Neutral,Market consolidating around key levels.
2023-11-18,0.157,Neutral,Trading sideways with no clear direction.
2023-11-19,0.128,Neutral,Market participants remain undecided.
2023-11-20,0.042,Neutral,Market consolidating around key levels.
2023-11-21,-0.783,Negative,Bears dominating as support levels break.
2023-11-22,0.736,Positive,Market shows strong resilience.
2023-11-23,-0.077,Neutral,Market consolidating around key levels.
2023-11-24,0.142,Neutral,Sideways trading continues throughout the session.
2023-11-25,0.218,Neutral,Low volatility day ahead of fed meeting.
2023-11-26,-0.26,Neutral,Sideways trading continues throughout the session.
2023-11-27,0.056,Neutral,Market consolidating around key levels.
2023-11-28,0.412,Positive,Positive regulatory news sparks a rally.
2023-11-29,-0.057,Neutral,Sideways trading continues throughout the session.
2023-11-30,-0.185,Neutral,Low volatility day ahead of fed meeting.
2023-12-01,0.379,Positive,Bulls taking control of the market.
2023-12-02,0.433,Positive,Bulls taking control of the market.
2023-12-03,0.342,Positive,Record high inflows seen in crypto funds.
2023-12-04,0.821,Positive,Institutional adoption continues to grow.
2023-12-05,0.615,Positive,Positive regulatory news sparks a rally.
2023-12-06,-0.269,Neutral,Market consolidating around key levels.
2023-12-07,-0.001,Neutral,Sideways trading continues throughout the session.
2023-12-08,0.44,Positive,Bulls taking control of the market.
2023-12-09,-0.205,Neutral,Market consolidating around key levels.
2023-12-10,0.12,Neutral,Trading sideways with no clear direction.
2023-12-11,-0.996,Negative,Fears of regulatory crackdown loom.
2023-12-12,-0.101,Neutral,Trading sideways with no clear direction.
2023-12-13,0.622,Positive,Market shows strong resilience.
2023-12-14,0.098,Neutral,Market participants remain undecided.
2023-12-15,-0.51,Negative,Bears dominating as support levels break.
2023-12-16,0.275,Neutral,Low volatility day ahead of fed meeting.
2023-12-17,-0.312,Negative,Bears dominating as support levels break.
2023-12-18,0.29,Neutral,Market participants remain undecided.
2023-12-19,-0.294,Neutral,Low volatility day ahead of fed meeting.
2023-12-20,0.342,Positive,Bulls taking control of the market.
2023-12-21,0.033,Neutral,Market consolidating around key levels.
2023-12-22,0.053,Neutral,Market participants remain undecided.
2023-12-23,-0.271,Neutral,Trading sideways with no clear direction.
2023-12-24,-0.137,Neutral,Sideways trading continues throughout the session.
2023-12-25,0.24,Neutral,Low volatility day ahead of fed meeting.
2023-12-26,-0.501,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-12-27,0.216,Neutral,Sideways trading continues throughout the session.
